pathway.id	pathway.name	source	dest	subtype
hsa04740	Olfactory transduction	PRKACG	OR6P1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10X1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10Z1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6K6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6N1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9A4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2Y1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A14	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6B1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2F2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13C5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13C8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13C3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13C4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13F1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1L8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1N2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1N1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52B4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52I2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51E1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10A5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2AG1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6B3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1Q1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7D2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR56B4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8U1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C16	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C11	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4S2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5D14	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5L1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5D18	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AS1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8K5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5T2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8K3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5R1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5M3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5M8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5M11	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AR1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8B12	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8G5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G9	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10S1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6T1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4D5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6Q1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9I1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9Q1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9Q2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1S2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1S1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10Q1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5B17	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5B21	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4D6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4D11	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C74	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1L4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52B2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4S1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51F1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1C1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2F1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2B6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1J4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2M4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2L2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2K2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7A17	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5L2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8G2P	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8B8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8G1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10A3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10D3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR12D2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR12D1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10H3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10H2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8B2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7E24	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7C2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7A5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7C1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4E2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4E1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4D1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2W1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2V1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2J2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1L3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1L1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1J2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51B5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10AG1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5J2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C13	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C12	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52Z1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51V1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8D1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8D2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8B4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9G4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10A4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4N4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2Z1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10H5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2L13	inhibition
hsa04740	Olfactory transduction	PRKACG	OR14A16	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2V2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13C9	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13D1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8D4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5F1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AP2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52L1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2AG2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52B6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2AT4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8S1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6S1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6F1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR14K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2W3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10R2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T29	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6V1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A12	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1B1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR56B1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR14A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6B2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52I1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51D1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52A5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51B6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51M1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51Q1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51I1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51I2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52D1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52N4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52N5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52N2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52E6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52E8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52E4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52E5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR56A3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR56A5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10A6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4X1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5D13	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5D16	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5W2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8H2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8H3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5T3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5T1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5M9	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5M10	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5M1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9G1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AK2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5B2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5B12	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AN1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4D10	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4D9	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10V1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6X1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6M1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G7	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8B3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C75	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C76	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C70	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4N2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4Q2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K13	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K17	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4N5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11G2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11H7	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11H4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AU1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4M2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F15	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7G2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7G3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR7A10	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10K2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6Y1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6K3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10J4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11L1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2L8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2AK2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2L3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2M2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T33	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2M7	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2G6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10AC1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A25	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13C2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1L6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5C1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A7	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51T1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51A4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR14I1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5K2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A42	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T27	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T35	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4A47	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C45	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5H14	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5H15	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5K3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5K4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C65	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6C68	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11H12	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F21	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5B3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9K2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4Q3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4M1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10J3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2W5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13G1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1F12	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2B3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2J3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR14J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10C1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1D2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1F1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2C1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR3A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR3A2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8U8	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8U9	inhibition
hsa04740	Olfactory transduction	PRKACG	OR9G9	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2S2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1D4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F29	inhibition
hsa04740	Olfactory transduction	PRKACG	OR13A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5H6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52E1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5H2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2H2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51G1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11H2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51B4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51B2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR52N1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AL1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10G6	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2A4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6J1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5AC2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR11H1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F17	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4K15	inhibition
hsa04740	Olfactory transduction	PRKACG	OR8J3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51G2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR51E2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4P4	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4C15	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4A5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4A16	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4A15	inhibition
hsa04740	Olfactory transduction	PRKACG	OR10W1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2AE1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR4F16	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6N2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6K2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2T7	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2L5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2G3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2G2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2C3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR5V1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR2B2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR12D3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1A1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1D5	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1E1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1E2	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1E3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR1G1	inhibition
hsa04740	Olfactory transduction	PRKACG	OR3A3	inhibition
hsa04740	Olfactory transduction	PRKACG	OR6A2	inhibition
hsa04740	Olfactory transduction	ARRB1	LOC102723532	inhibition
hsa04740	Olfactory transduction	ARRB1	LOC105369274	inhibition
hsa04740	Olfactory transduction	ARRB1	OR5I1	inhibition
hsa04740	Olfactory transduction	ARRB1	LOC107987545	inhibition
